69.94518402505872,35
69.94518402505872,88
71.94361785434612,148
136.89271730618637,148
135.89350039154266,92
132.89584964761158,36
72.94283476898981,419
74.9412685982772,469
68.94596711041503,510
120.90524667188723,511
123.9028974158183,464
125.90133124510572,413
875.3140172278778,37
875.3140172278778,89
869.3187157400156,148
811.3641346906812,158
812.363351605325,104
810.3649177760375,35
817.3594361785434,380
875.3140172278778,380
871.317149569303,441
873.3155833985904,501
809.3657008613939,505
807.3672670321065,437
288.7736883320282,222
287.77447141738446,272
286.7752545027408,325
337.7353171495693,319
337.7353171495693,251
340.73296789350036,214
671.4737666405638,213
664.479248238058,260
664.479248238058,314
602.5277995301487,325
602.5277995301487,271
603.5270164447925,213
454.6436961628817,26
451.6460454189506,65
452.64526233359436,127
510.5998433829287,129
510.5998433829287,75
510.5998433829287,17
449.64761158966326,417
446.64996084573215,458
445.65074393108847,514
494.6123727486296,518
499.60845732184805,462
499.60845732184805,408
92.92717306186374,273
305.760375880971,75
294.76898981989035,461
477.62568519968676,266
642.4964761158966,79
639.4988253719655,463
834.3461237274862,275
